"SMEA.MI.Open","SMEA.MI.High","SMEA.MI.Low","SMEA.MI.Close","SMEA.MI.Volume","SMEA.MI.Adjusted","Date"
77.3399963378906,77.6100006103516,76.9100036621094,77.4199981689453,18378,77.4199981689453,2024-11-13
77.5599975585938,78.3000030517578,77.5,78.2699966430664,24411,78.2699966430664,2024-11-14
77.7600021362305,78.0100021362305,77.5,77.6100006103516,28466,77.6100006103516,2024-11-15
77.7600021362305,77.7600021362305,77.1800003051758,77.6500015258789,32096,77.6500015258789,2024-11-18
77.8600006103516,77.9800033569336,76.4899978637695,77.3000030517578,26313,77.3000030517578,2024-11-19
77.6600036621094,77.8199996948242,77.1600036621094,77.2699966430664,13246,77.2699966430664,2024-11-20
77.3399963378906,77.6800003051758,76.8399963378906,77.620002746582,19766,77.620002746582,2024-11-21
78.0800018310547,78.5599975585938,77.5999984741211,78.5599975585938,111079,78.5599975585938,2024-11-22
78.9100036621094,78.9499969482422,78.4100036621094,78.5100021362305,16873,78.5100021362305,2024-11-25
78.2099990844727,78.5,78.0199966430664,78.0800018310547,10159,78.0800018310547,2024-11-26
77.870002746582,77.9700012207031,77.620002746582,77.9300003051758,10263,77.9300003051758,2024-11-27
78.2699966430664,78.5299987792969,78.0999984741211,78.2799987792969,25524,78.2799987792969,2024-11-28
78.2399978637695,78.7399978637695,78.0800018310547,78.7399978637695,4075,78.7399978637695,2024-11-29
78.5100021362305,79.379997253418,78.5100021362305,79.2900009155273,27867,79.2900009155273,2024-12-02
79.5800018310547,79.7699966430664,79.4100036621094,79.5999984741211,28430,79.5999984741211,2024-12-03
79.8000030517578,80.0599975585938,79.6800003051758,79.9000015258789,7194,79.9000015258789,2024-12-04
79.9199981689453,80.1900024414062,79.9199981689453,80.1600036621094,13937,80.1600036621094,2024-12-05
80.25,80.4899978637695,80.0999984741211,80.3099975585938,13130,80.3099975585938,2024-12-06
80.620002746582,80.620002746582,80.2799987792969,80.4400024414062,20483,80.4400024414062,2024-12-09
80.1800003051758,80.3600006103516,79.9700012207031,80,22358,80,2024-12-10
79.879997253418,80.2200012207031,79.7799987792969,80.1800003051758,9565,80.1800003051758,2024-12-11
80.3300018310547,80.3300018310547,80.0599975585938,80.0899963378906,13749,80.0899963378906,2024-12-12
80.0199966430664,80.1100006103516,79.5599975585938,79.8000030517578,7354,79.8000030517578,2024-12-13
80.0699996948242,80.0699996948242,79.5,79.7099990844727,23797,79.7099990844727,2024-12-16
79.1999969482422,79.5599975585938,79.1900024414062,79.4300003051758,9610,79.4300003051758,2024-12-17
79.4599990844727,79.6100006103516,79.3499984741211,79.4800033569336,20380,79.4800033569336,2024-12-18
78.5500030517578,78.7200012207031,78.1600036621094,78.3099975585938,17588,78.3099975585938,2024-12-19
77.7600021362305,77.7600021362305,76.8099975585938,77.5999984741211,9109,77.5999984741211,2024-12-20
77.5,77.9199981689453,77.4300003051758,77.5699996948242,6771,77.5699996948242,2024-12-23
77.8199996948242,78.3399963378906,77.6999969482422,78.3399963378906,16483,78.3399963378906,2024-12-27
78.0100021362305,78.3300018310547,77.75,77.8000030517578,31305,77.8000030517578,2024-12-30
78.6699981689453,79.0599975585938,78.129997253418,79.0599975585938,36935,79.0599975585938,2025-01-02
78.9300003051758,78.9300003051758,78.5,78.5400009155273,11399,78.5400009155273,2025-01-03
78.8000030517578,79.3199996948242,78.5899963378906,79.379997253418,12439,79.379997253418,2025-01-06
79.2300033569336,79.7200012207031,78.9899978637695,79.5599975585938,11123,79.5599975585938,2025-01-07
79.6600036621094,79.9899978637695,79.0699996948242,79.5,17619,79.5,2025-01-08
79.1500015258789,79.9199981689453,79.0599975585938,79.8600006103516,10091,79.8600006103516,2025-01-09
79.7900009155273,79.879997253418,79.1600036621094,79.1600036621094,8525,79.1600036621094,2025-01-10
78.8199996948242,78.870002746582,78.4300003051758,78.7699966430664,10155,78.7699966430664,2025-01-13
79.1399993896484,79.2399978637695,78.6999969482422,78.6999969482422,9063,78.6999969482422,2025-01-14
78.9899978637695,79.8099975585938,78.9000015258789,79.6800003051758,24339,79.6800003051758,2025-01-15
80.2300033569336,80.5599975585938,80.129997253418,80.5599975585938,14903,80.5599975585938,2025-01-16
80.8399963378906,81.1500015258789,80.8300018310547,81,18079,81,2025-01-17
81.0599975585938,81.3399963378906,80.8899993896484,81.0699996948242,11157,81.0699996948242,2025-01-20
80.9899978637695,81.4000015258789,80.9899978637695,81.4000015258789,16099,81.4000015258789,2025-01-21
81.5999984741211,82.0800018310547,81.5899963378906,81.7099990844727,62042,81.7099990844727,2025-01-22
81.6900024414062,82.0800018310547,81.5599975585938,82.0800018310547,43048,82.0800018310547,2025-01-23
82.4000015258789,82.5899963378906,81.9199981689453,82.0500030517578,30994,82.0500030517578,2025-01-24
81.5599975585938,82.1500015258789,81.3199996948242,82.0400009155273,39835,82.0400009155273,2025-01-27
82.3199996948242,82.629997253418,82.2300033569336,82.3000030517578,4313,82.3000030517578,2025-01-28
82.7699966430664,82.9000015258789,82.5500030517578,82.7300033569336,10245,82.7300033569336,2025-01-29
82.9700012207031,83.9499969482422,82.9700012207031,83.4400024414062,19062,83.4400024414062,2025-01-30
83.6500015258789,83.879997253418,83.4199981689453,83.620002746582,26116,83.620002746582,2025-01-31
82.2600021362305,82.9199981689453,82.1999969482422,82.8600006103516,51691,82.8600006103516,2025-02-03
82.8099975585938,83.1100006103516,82.3000030517578,83.1100006103516,16979,83.1100006103516,2025-02-04
82.9899978637695,83.4599990844727,82.9100036621094,83.4599990844727,32337,83.4599990844727,2025-02-05
83.879997253418,84.5,83.7699966430664,84.4499969482422,20678,84.4499969482422,2025-02-06
84.3899993896484,84.4599990844727,84.0199966430664,84.129997253418,29792,84.129997253418,2025-02-07
84.3300018310547,84.6699981689453,84.2900009155273,84.5999984741211,16582,84.5999984741211,2025-02-10
84.629997253418,84.8399963378906,84.4899978637695,84.8099975585938,15801,84.8099975585938,2025-02-11
84.9400024414062,85,84.5,84.9199981689453,33347,84.9199981689453,2025-02-12
85.4599990844727,85.9000015258789,85.0800018310547,85.9000015258789,42772,85.9000015258789,2025-02-13
85.8099975585938,86,85.5400009155273,85.6699981689453,31644,85.6699981689453,2025-02-14
85.7600021362305,86.1600036621094,85.7399978637695,86.1600036621094,30766,86.1600036621094,2025-02-17
86.3099975585938,86.5,86.0100021362305,86.4000015258789,111942,86.4000015258789,2025-02-18
86.3899993896484,86.4499969482422,85.4800033569336,85.6500015258789,47661,85.6500015258789,2025-02-19
85.7399978637695,85.9599990844727,85.4300003051758,85.5100021362305,20069,85.5100021362305,2025-02-20
85.6800003051758,86.0599975585938,85.6699981689453,85.9899978637695,20000,85.9899978637695,2025-02-21
86.0199966430664,86.1900024414062,85.4499969482422,85.9100036621094,69172,85.9100036621094,2025-02-24
85.8600006103516,86.4199981689453,85.8000030517578,85.9899978637695,34603,85.9899978637695,2025-02-25
86.5100021362305,86.9599990844727,86.3099975585938,86.8199996948242,110567,86.8199996948242,2025-02-26
86.379997253418,86.6900024414062,86.0299987792969,86.5299987792969,36873,86.5299987792969,2025-02-27
86,86.5100021362305,85.7399978637695,86.5100021362305,49851,86.5100021362305,2025-02-28
86.9000015258789,87.7699966430664,86.379997253418,87.5,148012,87.5,2025-03-03
86.8399963378906,86.879997253418,85.5400009155273,85.6100006103516,56265,85.6100006103516,2025-03-04
86.3600006103516,87.0199966430664,86.2600021362305,86.2600021362305,74004,86.2600021362305,2025-03-05
86.6399993896484,86.6999969482422,85.620002746582,86.3199996948242,50045,86.3199996948242,2025-03-06
85.8499984741211,86.1399993896484,85.4599990844727,85.9300003051758,74561,85.9300003051758,2025-03-07
86.1600036621094,86.1999969482422,84.6699981689453,84.7300033569336,29667,84.7300033569336,2025-03-10
84.5800018310547,84.7799987792969,83.0999984741211,83.3000030517578,75934,83.3000030517578,2025-03-11
83.8300018310547,85.3300018310547,83.4800033569336,84.0100021362305,37747,84.0100021362305,2025-03-12
83.9899978637695,84.5,83.629997253418,83.8499984741211,43409,83.8499984741211,2025-03-13
83.8000030517578,84.9000015258789,83.8000030517578,84.7900009155273,106995,84.7900009155273,2025-03-14
84.8899993896484,85.5500030517578,84.8899993896484,85.5299987792969,25835,85.5299987792969,2025-03-17
85.7900009155273,86.2699966430664,85.7799987792969,86.0100021362305,22438,86.0100021362305,2025-03-18
85.7799987792969,86.2699966430664,85.6999969482422,86.1699981689453,24778,86.1699981689453,2025-03-19
86.1900024414062,86.3499984741211,85.3000030517578,85.7699966430664,122916,85.7699966430664,2025-03-20
85.4800033569336,85.4800033569336,84.9000015258789,85.2099990844727,40711,85.2099990844727,2025-03-21
85.9100036621094,85.9100036621094,84.9899978637695,85.1699981689453,23059,85.1699981689453,2025-03-24
85.4700012207031,86.0800018310547,85.3300018310547,85.6900024414062,14632,85.6900024414062,2025-03-25
85.870002746582,85.9199981689453,85.0599975585938,85.129997253418,51815,85.129997253418,2025-03-26
84.5,84.9400024414062,84.2399978637695,84.8600006103516,24645,84.8600006103516,2025-03-27
84.6900024414062,84.9100036621094,83.9700012207031,84.2200012207031,18428,84.2200012207031,2025-03-28
83.4700012207031,83.4700012207031,82.6500015258789,82.9800033569336,23393,82.9800033569336,2025-03-31
83.7099990844727,84.0199966430664,83.3499984741211,83.8899993896484,35237,83.8899993896484,2025-04-01
83.5899963378906,83.5899963378906,82.8499984741211,83.4300003051758,30760,83.4300003051758,2025-04-02
81.9400024414062,82.4599990844727,81.0899963378906,81.2799987792969,11763,81.2799987792969,2025-04-03
80.5100021362305,80.75,76.5899963378906,77.1500015258789,90634,77.1500015258789,2025-04-04
72.5800018310547,75.370002746582,72.1699981689453,74.0899963378906,131666,74.0899963378906,2025-04-07
74.9499969482422,76.6500015258789,74.3199996948242,75.9199981689453,73105,75.9199981689453,2025-04-08
73.9400024414062,74.2600021362305,72.3600006103516,73.0800018310547,76673,73.0800018310547,2025-04-09
79.3000030517578,79.5299987792969,75.8899993896484,75.8899993896484,52882,75.8899993896484,2025-04-10
76.5699996948242,76.5699996948242,74.8000030517578,76.0100021362305,41425,76.0100021362305,2025-04-11
77.370002746582,78.1699981689453,77.0299987792969,77.9199981689453,52678,77.9199981689453,2025-04-14
78.2699966430664,79.1699981689453,78.2099990844727,79.1699981689453,43738,79.1699981689453,2025-04-15
78.5500030517578,79.0400009155273,78.0899963378906,79.0400009155273,122619,79.0400009155273,2025-04-16
78.8600006103516,79.0599975585938,78.4599990844727,78.8099975585938,120845,78.8099975585938,2025-04-17
78.8300018310547,79.2900009155273,78.379997253418,79.2900009155273,15107,79.2900009155273,2025-04-22
80.4899978637695,81,80.1999969482422,80.6399993896484,42813,80.6399993896484,2025-04-23
80.4800033569336,81.0500030517578,80.0800018310547,81.0100021362305,21267,81.0100021362305,2025-04-24
81.4599990844727,81.4800033569336,81.0599975585938,81.3000030517578,15571,81.3000030517578,2025-04-25
81.7399978637695,81.9599990844727,81.5500030517578,81.6999969482422,31721,81.6999969482422,2025-04-28
81.9499969482422,82.0599975585938,81.6800003051758,81.9800033569336,34059,81.9800033569336,2025-04-29
82.4599990844727,82.5,81.5699996948242,82.5,68949,82.5,2025-04-30
83.3000030517578,84,83.1100006103516,83.9300003051758,45195,83.9300003051758,2025-05-02
84.0299987792969,84.3000030517578,83.9300003051758,84.2300033569336,47228,84.2300033569336,2025-05-05
84.2900009155273,84.3600006103516,83.4499969482422,83.9700012207031,171379,83.9700012207031,2025-05-06
83.7600021362305,83.8300018310547,83.4300003051758,83.620002746582,99902,83.620002746582,2025-05-07
83.9300003051758,84.3399963378906,83.7600021362305,83.9599990844727,31123,83.9599990844727,2025-05-08
84.2300033569336,84.4700012207031,84.2300033569336,84.3399963378906,7809,84.3399963378906,2025-05-09
85.1699981689453,85.4599990844727,84.7399978637695,85.4599990844727,73562,85.4599990844727,2025-05-12
85.4599990844727,85.6500015258789,85.4000015258789,85.5199966430664,31229,85.5199966430664,2025-05-13
85.5500030517578,85.5899963378906,85.0999984741211,85.3300018310547,35478,85.3300018310547,2025-05-14
85.0699996948242,86.4400024414062,84.9300003051758,85.9599990844727,21339,85.9599990844727,2025-05-15
86.2900009155273,86.5299987792969,85.9000015258789,86.3000030517578,34815,86.3000030517578,2025-05-16
86.1999969482422,86.5500030517578,85.7799987792969,86.5500030517578,36862,86.5500030517578,2025-05-19
86.7399978637695,87.3099975585938,86.5999984741211,87.1999969482422,132657,87.1999969482422,2025-05-20
87.0800018310547,87.2600021362305,86.6500015258789,87.1800003051758,124958,87.1800003051758,2025-05-21
86.7699966430664,86.8199996948242,86.129997253418,86.5999984741211,30615,86.5999984741211,2025-05-22
86.8600006103516,86.9300003051758,84.6699981689453,85.8600006103516,47787,85.8600006103516,2025-05-23
86.870002746582,86.9599990844727,86.6500015258789,86.9199981689453,31258,86.9199981689453,2025-05-26
86.9199981689453,87.2799987792969,86.8000030517578,86.9899978637695,97938,86.9899978637695,2025-05-27
87.0699996948242,87.1399993896484,86.4300003051758,86.4300003051758,25625,86.4300003051758,2025-05-28
87.0299987792969,87.0400009155273,86.2600021362305,86.2699966430664,35253,86.2699966430664,2025-05-29
86.4400024414062,86.9400024414062,86.4000015258789,86.5,143853,86.5,2025-05-30
86.3399963378906,86.4199981689453,85.7799987792969,86.3199996948242,20083,86.3199996948242,2025-06-02
86.6600036621094,86.6600036621094,85.9499969482422,86.4800033569336,41206,86.4800033569336,2025-06-03
86.75,87.0599975585938,86.629997253418,86.9700012207031,34268,86.9700012207031,2025-06-04
87.0400009155273,87.7600021362305,86.6500015258789,87.0699996948242,51734,87.0699996948242,2025-06-05
87.129997253418,87.4599990844727,87,87.370002746582,13197,87.370002746582,2025-06-06
87.4000015258789,87.4400024414062,87.0699996948242,87.2399978637695,15961,87.2399978637695,2025-06-09
87.3399963378906,87.3399963378906,86.9800033569336,87.1800003051758,28684,87.1800003051758,2025-06-10
87.2900009155273,87.3600006103516,86.9800033569336,86.9800033569336,24590,86.9800033569336,2025-06-11
86.6999969482422,86.9300003051758,86.1500015258789,86.6999969482422,25614,86.6999969482422,2025-06-12
85.870002746582,86.2900009155273,85.7600021362305,85.9599990844727,37210,85.9599990844727,2025-06-13
86.1699981689453,86.379997253418,85.9599990844727,86.1600036621094,32417,86.1600036621094,2025-06-16
85.5699996948242,85.7699966430664,85.2399978637695,85.5100021362305,32526,85.5100021362305,2025-06-17
85.5100021362305,85.5500030517578,85.0500030517578,85.1500015258789,23957,85.1500015258789,2025-06-18
84.8499984741211,85,84.4800033569336,84.4800033569336,16512,84.4800033569336,2025-06-19
84.8300018310547,85.2699966430664,84.6500015258789,84.6900024414062,24174,84.6900024414062,2025-06-20
84.3000030517578,84.7200012207031,83.9199981689453,84.4000015258789,29394,84.4000015258789,2025-06-23
85.6399993896484,85.6399993896484,85.2099990844727,85.3199996948242,40251,85.3199996948242,2025-06-24
85.5299987792969,85.6399993896484,84.6600036621094,84.6900024414062,19523,84.6900024414062,2025-06-25
84.9899978637695,85,84.5500030517578,84.7799987792969,10260,84.7799987792969,2025-06-26
85.2799987792969,85.7600021362305,85.2799987792969,85.7600021362305,10369,85.7600021362305,2025-06-27
85.8899993896484,86.0100021362305,85.2799987792969,85.3300018310547,19832,85.3300018310547,2025-06-30
85.5500030517578,85.5500030517578,84.7799987792969,85.1800003051758,28506,85.1800003051758,2025-07-01
85.5999984741211,85.6900024414062,85.0500030517578,85.4000015258789,40273,85.4000015258789,2025-07-02
85.6800003051758,85.7600021362305,85.379997253418,85.7600021362305,24806,85.7600021362305,2025-07-03
85.4300003051758,85.4700012207031,85,85.3300018310547,17910,85.3300018310547,2025-07-04
85.370002746582,85.7399978637695,85.3199996948242,85.6900024414062,12992,85.6900024414062,2025-07-07
85.7799987792969,86.0800018310547,85.5299987792969,86.0699996948242,226449,86.0699996948242,2025-07-08
86.2600021362305,86.7900009155273,86.1100006103516,86.75,40057,86.75,2025-07-09
87.129997253418,87.3099975585938,87.0400009155273,87.2399978637695,22644,87.2399978637695,2025-07-10
86.9199981689453,86.9599990844727,86.2200012207031,86.2799987792969,30226,86.2799987792969,2025-07-11
85.8600006103516,86.25,85.8099975585938,86.1999969482422,14063,86.1999969482422,2025-07-14
86.4199981689453,86.5400009155273,85.9300003051758,85.9300003051758,42091,85.9300003051758,2025-07-15
85.7200012207031,86.0199966430664,85.3300018310547,85.3300018310547,20283,85.3300018310547,2025-07-16
86.0199966430664,86.2699966430664,85.9400024414062,86.2600021362305,28159,86.2600021362305,2025-07-17
86.5299987792969,86.620002746582,86.120002746582,86.1699981689453,24157,86.1699981689453,2025-07-18
86.2300033569336,86.2399978637695,85.8899993896484,86.1399993896484,15391,86.1399993896484,2025-07-21
86,86,85.5999984741211,85.8000030517578,12674,85.8000030517578,2025-07-22
86.5199966430664,86.870002746582,86.4599990844727,86.7200012207031,18011,86.7200012207031,2025-07-23
87.1100006103516,87.2799987792969,86.7399978637695,86.8199996948242,44327,86.8199996948242,2025-07-24
86.4899978637695,86.7699966430664,86.3499984741211,86.6500015258789,14568,86.6500015258789,2025-07-25
87.4899978637695,87.5,86.4599990844727,86.5500030517578,20248,86.5500030517578,2025-07-28
86.7900009155273,87.3600006103516,86.6699981689453,86.6800003051758,51027,86.6800003051758,2025-07-29
86.5400009155273,86.9400024414062,86.4400024414062,86.6900024414062,18995,86.6900024414062,2025-07-30
86.9300003051758,87.1399993896484,85.9899978637695,86.0400009155273,49969,86.0400009155273,2025-07-31
85.0400009155273,85.1500015258789,83.75,84.0199966430664,104712,84.0199966430664,2025-08-01
84.4199981689453,85.1600036621094,84.3899993896484,85.1600036621094,34000,85.1600036621094,2025-08-04
85.5400009155273,85.5999984741211,85.1699981689453,85.25,45136,85.25,2025-08-05
85.4599990844727,85.5500030517578,85.0299987792969,85.1699981689453,48220,85.1699981689453,2025-08-06
85.2200012207031,86.1999969482422,85.2200012207031,86,39277,86,2025-08-07
86.1600036621094,86.2600021362305,86,86.1800003051758,27518,86.1800003051758,2025-08-08
86.4899978637695,86.5,86.0800018310547,86.1500015258789,17049,86.1500015258789,2025-08-11
86.4400024414062,86.4700012207031,86.0599975585938,86.3099975585938,8654,86.3099975585938,2025-08-12
86.6500015258789,86.870002746582,86.629997253418,86.8300018310547,8860,86.8300018310547,2025-08-13
86.9700012207031,87.4499969482422,86.9599990844727,87.4499969482422,15786,87.4499969482422,2025-08-14
87.4599990844727,87.5100021362305,87.2200012207031,87.5100021362305,31175,87.5100021362305,2025-08-18
87.6100006103516,88.1699981689453,87.5599975585938,88.1600036621094,22916,88.1600036621094,2025-08-19
87.8499984741211,88.4100036621094,87.8000030517578,88.2799987792969,22757,88.2799987792969,2025-08-20
88.2799987792969,88.3199996948242,87.879997253418,88.2900009155273,10197,88.2900009155273,2025-08-21
88.1699981689453,88.9400024414062,88.129997253418,88.6399993896484,14159,88.6399993896484,2025-08-22
88.4300003051758,88.5899963378906,88.1999969482422,88.1999969482422,13739,88.1999969482422,2025-08-25
87.7099990844727,87.9100036621094,87.4499969482422,87.5199966430664,27105,87.5199966430664,2025-08-26
87.8199996948242,87.879997253418,87.4499969482422,87.629997253418,11273,87.629997253418,2025-08-27
87.9000015258789,87.9800033569336,87.3600006103516,87.5,18261,87.5,2025-08-28
87.3600006103516,87.4400024414062,86.9000015258789,86.9599990844727,18773,86.9599990844727,2025-08-29
87.2200012207031,87.3199996948242,87.0100021362305,87.1800003051758,22366,87.1800003051758,2025-09-01
87.0299987792969,87.0299987792969,85.8899993896484,85.8899993896484,54086,85.8899993896484,2025-09-02
86.3300018310547,86.6100006103516,85.9899978637695,86.4899978637695,10352,86.4899978637695,2025-09-03
86.5400009155273,87.0999984741211,86.4800033569336,87.0100021362305,23145,87.0100021362305,2025-09-04
87.2399978637695,87.4100036621094,86.7399978637695,86.9199981689453,10934,86.9199981689453,2025-09-05
87.2200012207031,87.4199981689453,87.0100021362305,87.3600006103516,29898,87.3600006103516,2025-09-08
87.4599990844727,87.6500015258789,87.2399978637695,87.3899993896484,16525,87.3899993896484,2025-09-09
87.7300033569336,87.9199981689453,87.3300018310547,87.379997253418,14746,87.379997253418,2025-09-10
87.5599975585938,87.879997253418,87.4100036621094,87.7900009155273,36818,87.7900009155273,2025-09-11
87.9000015258789,87.9400024414062,87.5400009155273,87.7399978637695,10994,87.7399978637695,2025-09-12
87.9499969482422,88.3000030517578,87.8899993896484,88.129997253418,17427,88.129997253418,2025-09-15
88.0400009155273,88.0899963378906,87.0599975585938,87.0800018310547,127500,87.0800018310547,2025-09-16
87.2099990844727,87.3399963378906,87,87.0999984741211,16412,87.0999984741211,2025-09-17
87.4499969482422,87.9400024414062,87.370002746582,87.8199996948242,34649,87.8199996948242,2025-09-18
87.8099975585938,88.120002746582,87.7099990844727,87.7099990844727,39989,87.7099990844727,2025-09-19
87.7399978637695,87.75,87.4000015258789,87.5999984741211,47703,87.5999984741211,2025-09-22
87.6900024414062,88.120002746582,87.6800003051758,87.8199996948242,22383,87.8199996948242,2025-09-23
87.6699981689453,87.8099975585938,87.3300018310547,87.620002746582,54707,87.620002746582,2025-09-24
87.3300018310547,87.5199966430664,87,87.1399993896484,20336,87.1399993896484,2025-09-25
87.3399963378906,87.9000015258789,87.2300033569336,87.8399963378906,36995,87.8399963378906,2025-09-26
87.9700012207031,88.2099990844727,87.7900009155273,87.9800033569336,34483,87.9800033569336,2025-09-29
87.8600006103516,88.3499984741211,87.6500015258789,88.3499984741211,64720,88.3499984741211,2025-09-30
88.4000015258789,89.5400009155273,88.3000030517578,89.4199981689453,44343,89.4199981689453,2025-10-01
90.120002746582,90.2799987792969,89.8600006103516,89.9899978637695,36335,89.9899978637695,2025-10-02
