"DFNS.MI.Open","DFNS.MI.High","DFNS.MI.Low","DFNS.MI.Close","DFNS.MI.Volume","DFNS.MI.Adjusted","Date"
34.8499984741211,35,34.6800003051758,34.9500007629395,23715,34.9500007629395,2024-12-12
35.0400009155273,35.189998626709,34.7249984741211,34.8349990844727,34015,34.8349990844727,2024-12-13
35.0800018310547,35.1800003051758,34.9000015258789,35,38177,35,2024-12-16
35.1300010681152,35.1300010681152,34.439998626709,34.5900001525879,22257,34.5900001525879,2024-12-17
34.5950012207031,34.8600006103516,34.5499992370605,34.7900009155273,23380,34.7900009155273,2024-12-18
34.25,34.7750015258789,34.1500015258789,34.435001373291,20301,34.435001373291,2024-12-19
34.1749992370605,34.5950012207031,33.6500015258789,34.5950012207031,172534,34.5950012207031,2024-12-20
35.0999984741211,35.2050018310547,34.7249984741211,34.8250007629395,41540,34.8250007629395,2024-12-23
35.0499992370605,35.2200012207031,34.689998626709,34.810001373291,36115,34.810001373291,2024-12-27
34.7949981689453,34.9300003051758,34.5,34.8199996948242,20786,34.8199996948242,2024-12-30
35.2000007629395,35.4700012207031,35.0299987792969,35.4700012207031,40580,35.4700012207031,2025-01-02
35.1699981689453,35.5550003051758,35.0449981689453,35.5099983215332,21005,35.5099983215332,2025-01-03
35.5999984741211,35.689998626709,35.3250007629395,35.560001373291,34692,35.560001373291,2025-01-06
35.4099998474121,35.5099983215332,35.060001373291,35.2999992370605,28812,35.2999992370605,2025-01-07
35.3250007629395,35.6699981689453,35.1549987792969,35.4500007629395,53451,35.4500007629395,2025-01-08
35.4949989318848,35.7099990844727,35.435001373291,35.6199989318848,51965,35.6199989318848,2025-01-09
35.6199989318848,35.8199996948242,35.3899993896484,35.7900009155273,56577,35.7900009155273,2025-01-10
35.9700012207031,36.2849998474121,35.6749992370605,36.1549987792969,56302,36.1549987792969,2025-01-13
36.2900009155273,36.6100006103516,36.2449989318848,36.25,38315,36.25,2025-01-14
36.4949989318848,36.8899993896484,36.3549995422363,36.7400016784668,69477,36.7400016784668,2025-01-15
37,37.1800003051758,36.8549995422363,37.1549987792969,55127,37.1549987792969,2025-01-16
37.189998626709,37.3950004577637,37.0149993896484,37.2400016784668,286981,37.2400016784668,2025-01-17
37.2449989318848,37.3250007629395,37.0149993896484,37.0999984741211,85063,37.0999984741211,2025-01-20
37.2050018310547,37.689998626709,37.1699981689453,37.6800003051758,53015,37.6800003051758,2025-01-21
37.875,38,37.7750015258789,38,105808,38,2025-01-22
38.060001373291,38.3450012207031,37.060001373291,37.4700012207031,134035,37.4700012207031,2025-01-23
37.4599990844727,37.4599990844727,36.9850006103516,37,111829,37,2025-01-24
36.6549987792969,36.7350006103516,36.0400009155273,36.0400009155273,95014,36.0400009155273,2025-01-27
36.2799987792969,36.5250015258789,36.1349983215332,36.189998626709,99358,36.189998626709,2025-01-28
36.1500015258789,36.2849998474121,35.8899993896484,35.9049987792969,49960,35.9049987792969,2025-01-29
36.0800018310547,36.3450012207031,35.9199981689453,36.060001373291,89011,36.060001373291,2025-01-30
36.5,36.7999992370605,36.2999992370605,36.7700004577637,83261,36.7700004577637,2025-01-31
36.3800010681152,36.8800010681152,36.2550010681152,36.8800010681152,87449,36.8800010681152,2025-02-03
37.5750007629395,37.7949981689453,37.0950012207031,37.7150001525879,49486,37.7150001525879,2025-02-04
37.5149993896484,37.7599983215332,37.3349990844727,37.3899993896484,73765,37.3899993896484,2025-02-05
37.7449989318848,37.9500007629395,37.2849998474121,37.4300003051758,53475,37.4300003051758,2025-02-06
37.5849990844727,37.8499984741211,37.4650001525879,37.7949981689453,114528,37.7949981689453,2025-02-07
37.810001373291,38.0499992370605,37.6399993896484,38.0299987792969,61014,38.0299987792969,2025-02-10
38.4850006103516,38.5400009155273,37.8349990844727,37.9000015258789,122488,37.9000015258789,2025-02-11
37.9700012207031,37.9949989318848,37.5499992370605,37.7449989318848,88567,37.7449989318848,2025-02-12
37.4199981689453,38.0750007629395,37.3050003051758,37.4949989318848,96314,37.4949989318848,2025-02-13
37.2550010681152,37.7400016784668,37.2150001525879,37.2150001525879,52919,37.2150001525879,2025-02-14
38.0950012207031,38.4799995422363,37.6150016784668,38.4799995422363,177526,38.4799995422363,2025-02-17
39.2449989318848,39.9000015258789,39.0050010681152,39.2299995422363,284805,39.2299995422363,2025-02-18
39.5449981689453,39.8800010681152,39.3849983215332,39.7799987792969,171460,39.7799987792969,2025-02-19
38.9650001525879,39.2299995422363,37.7649993896484,38.0699996948242,139735,38.0699996948242,2025-02-20
38.560001373291,38.8349990844727,37.75,38.1349983215332,90241,38.1349983215332,2025-02-21
37.9000015258789,38.1399993896484,37.310001373291,37.6199989318848,83283,37.6199989318848,2025-02-24
37.6650009155273,38.0699996948242,37.4449996948242,37.6199989318848,66054,37.6199989318848,2025-02-25
38.0200004577637,38.3600006103516,37.9049987792969,38.2599983215332,133913,38.2599983215332,2025-02-26
38.2849998474121,38.7050018310547,38.064998626709,38.5900001525879,67701,38.5900001525879,2025-02-27
38.0550003051758,38.185001373291,37.4000015258789,37.7799987792969,100093,37.7799987792969,2025-02-28
39.6549987792969,41.3849983215332,39.0349998474121,39.9550018310547,245926,39.9550018310547,2025-03-03
40.9949989318848,41.1349983215332,39.3800010681152,39.6199989318848,233948,39.6199989318848,2025-03-04
40.375,40.7849998474121,40.1749992370605,40.4900016784668,174738,40.4900016784668,2025-03-05
41.310001373291,41.6100006103516,40.7400016784668,40.7449989318848,175416,40.7449989318848,2025-03-06
40.8549995422363,40.875,40.0299987792969,40.2150001525879,152739,40.2150001525879,2025-03-07
40.9850006103516,41.0999984741211,40.2299995422363,40.3650016784668,122868,40.3650016784668,2025-03-10
39.9000015258789,40.3349990844727,39.4599990844727,39.7649993896484,129457,39.7649993896484,2025-03-11
39.689998626709,40.3250007629395,39.3250007629395,40.1800003051758,96350,40.1800003051758,2025-03-12
40.4300003051758,40.5900001525879,40.1749992370605,40.2949981689453,71542,40.2949981689453,2025-03-13
40.5,41.7200012207031,40.4500007629395,41.5499992370605,139339,41.5499992370605,2025-03-14
41.9749984741211,42.564998626709,41.6650009155273,42.2000007629395,173835,42.2000007629395,2025-03-17
42.0099983215332,42.6049995422363,41.939998626709,42.5099983215332,110661,42.5099983215332,2025-03-18
42.7000007629395,42.8600006103516,42.0900001525879,42.4799995422363,133539,42.4799995422363,2025-03-19
42.4550018310547,42.689998626709,41.3899993896484,41.814998626709,171355,41.814998626709,2025-03-20
41.2799987792969,41.314998626709,40.685001373291,41.0099983215332,142820,41.0099983215332,2025-03-21
41.7949981689453,42.0900001525879,41.5099983215332,41.9749984741211,103309,41.9749984741211,2025-03-24
41.9700012207031,42.2799987792969,41.8950004577637,42.2050018310547,65827,42.2050018310547,2025-03-25
42.5,42.7000007629395,42.189998626709,42.2099990844727,60294,42.2099990844727,2025-03-26
41.935001373291,42.2400016784668,41.7400016784668,42.0699996948242,103278,42.0699996948242,2025-03-27
41.5950012207031,41.6650009155273,40.7200012207031,40.8899993896484,71939,40.8899993896484,2025-03-28
40.3400001525879,40.7150001525879,40.0950012207031,40.6150016784668,73352,40.6150016784668,2025-03-31
40.9650001525879,41.4500007629395,40.875,41.3600006103516,51380,41.3600006103516,2025-04-01
41.4049987792969,41.5,40.4900016784668,41.310001373291,56841,41.310001373291,2025-04-02
40.5550003051758,41.2550010681152,40.3549995422363,41.1549987792969,43253,41.1549987792969,2025-04-03
40.8849983215332,40.939998626709,38.2550010681152,38.7550010681152,198175,38.7550010681152,2025-04-04
35.1949996948242,38.8450012207031,34.2550010681152,36.9650001525879,224674,36.9650001525879,2025-04-07
38.7599983215332,40.3499984741211,38.5800018310547,39.7799987792969,71903,39.7799987792969,2025-04-08
38.5950012207031,38.9949989318848,37.439998626709,38.5699996948242,58294,38.5699996948242,2025-04-09
41.6949996948242,42,39.9650001525879,40.1349983215332,140899,40.1349983215332,2025-04-10
40.5,40.5999984741211,39.5449981689453,40.1049995422363,41688,40.1049995422363,2025-04-11
40.8050003051758,41.7350006103516,40.7849998474121,41.4799995422363,52340,41.4799995422363,2025-04-14
41.875,42.3199996948242,41.6199989318848,42.2150001525879,75412,42.2150001525879,2025-04-15
41.8600006103516,42.1500015258789,41.5349998474121,42.064998626709,47596,42.064998626709,2025-04-16
42.1199989318848,42.1399993896484,41.6749992370605,41.9000015258789,81282,41.9000015258789,2025-04-17
41.4749984741211,41.5699996948242,40.9850006103516,41.3300018310547,121351,41.3300018310547,2025-04-22
41.6500015258789,42.3549995422363,41.2799987792969,42.0050010681152,57433,42.0050010681152,2025-04-23
41.5750007629395,42.4500007629395,41.3549995422363,42.4150009155273,50524,42.4150009155273,2025-04-24
42.5750007629395,42.8899993896484,42.4099998474121,42.5,19664,42.5,2025-04-25
42.9500007629395,43.2299995422363,42.5800018310547,42.6450004577637,23258,42.6450004577637,2025-04-28
42.9550018310547,43.2400016784668,42.9500007629395,43.1650009155273,30414,43.1650009155273,2025-04-29
43.4449996948242,43.7000007629395,43,43.2400016784668,41963,43.2400016784668,2025-04-30
44.5050010681152,45.3349990844727,44.310001373291,45.0050010681152,113166,45.0050010681152,2025-05-02
45.3050003051758,45.4949989318848,45.0800018310547,45.4300003051758,76838,45.4300003051758,2025-05-05
44.9099998474121,45.0149993896484,44.1349983215332,44.9049987792969,63249,44.9049987792969,2025-05-06
45.2649993896484,45.4000015258789,44.7350006103516,44.9900016784668,29500,44.9900016784668,2025-05-07
45.5400009155273,46.2449989318848,45.375,46.1500015258789,45113,46.1500015258789,2025-05-08
46.2099990844727,46.2999992370605,45.4049987792969,45.6150016784668,74132,45.6150016784668,2025-05-09
45.9650001525879,46.1599998474121,44.8349990844727,45.1150016784668,81782,45.1150016784668,2025-05-12
45.0149993896484,45.4599990844727,44.8250007629395,45.2900009155273,44962,45.2900009155273,2025-05-13
45.6650009155273,45.6949996948242,45.1150016784668,45.2999992370605,85139,45.2999992370605,2025-05-14
45.3600006103516,46.2000007629395,45.3349990844727,46.2000007629395,76423,46.2000007629395,2025-05-15
46.4150009155273,46.8699989318848,46.3050003051758,46.7849998474121,75676,46.7849998474121,2025-05-16
46.5750007629395,46.9799995422363,46.2849998474121,46.9500007629395,37299,46.9500007629395,2025-05-19
46.935001373291,47.2249984741211,46.7999992370605,47.1500015258789,53305,47.1500015258789,2025-05-20
47.1450004577637,47.314998626709,46.9700012207031,47.0849990844727,65226,47.0849990844727,2025-05-21
46.7900009155273,46.9300003051758,46.4300003051758,46.8849983215332,47476,46.8849983215332,2025-05-22
46.8899993896484,46.9799995422363,45.560001373291,46.2550010681152,65216,46.2550010681152,2025-05-23
46.5050010681152,46.7949981689453,46.2599983215332,46.6599998474121,33063,46.6599998474121,2025-05-26
47.1349983215332,47.435001373291,46.8699989318848,47.3650016784668,80991,47.3650016784668,2025-05-27
47.5050010681152,47.8499984741211,47.4500007629395,47.564998626709,54440,47.564998626709,2025-05-28
47.8050003051758,47.875,46.8050003051758,47.064998626709,124874,47.064998626709,2025-05-29
46.7200012207031,47.060001373291,46.5900001525879,46.9799995422363,46271,46.9799995422363,2025-05-30
47.4799995422363,47.7449989318848,46.7150001525879,46.9650001525879,145867,46.9650001525879,2025-06-02
47.0299987792969,47.814998626709,46.9150009155273,47.7200012207031,69029,47.7200012207031,2025-06-03
48.060001373291,48.1800003051758,47.3800010681152,47.6450004577637,60291,47.6450004577637,2025-06-04
47.9300003051758,48.689998626709,47.9199981689453,48.4500007629395,183259,48.4500007629395,2025-06-05
48.3549995422363,48.4249992370605,47.9199981689453,48.1100006103516,71891,48.1100006103516,2025-06-06
47.9199981689453,48.0449981689453,47.3849983215332,47.6199989318848,80167,47.6199989318848,2025-06-09
47.6699981689453,47.8650016784668,46.8450012207031,46.8450012207031,62543,46.8450012207031,2025-06-10
46.8450012207031,47.064998626709,46.4049987792969,47.0449981689453,82829,47.0449981689453,2025-06-11
47.3699989318848,47.3699989318848,46.6699981689453,47.189998626709,101602,47.189998626709,2025-06-12
47.7000007629395,48.2000007629395,47.5200004577637,48.0750007629395,146854,48.0750007629395,2025-06-13
48.4150009155273,48.8400001525879,48.0750007629395,48.1399993896484,200481,48.1399993896484,2025-06-16
47.8199996948242,48.2150001525879,47.6300010681152,48.1599998474121,82180,48.1599998474121,2025-06-17
48.1749992370605,48.4150009155273,47.9599990844727,47.9749984741211,108656,47.9749984741211,2025-06-18
48.1500015258789,48.2150001525879,47.564998626709,47.564998626709,49238,47.564998626709,2025-06-19
47.685001373291,48.0149993896484,47.4599990844727,47.7799987792969,96730,47.7799987792969,2025-06-20
47.5200004577637,48.1749992370605,47.0699996948242,47.5149993896484,88766,47.5149993896484,2025-06-23
46.7900009155273,47.1699981689453,46.3499984741211,46.4550018310547,186390,46.4550018310547,2025-06-24
46.5250015258789,47.3950004577637,46.5,47.2099990844727,97745,47.2099990844727,2025-06-25
47.2750015258789,48.3600006103516,47.2150001525879,48.2900009155273,170622,48.2900009155273,2025-06-26
48.314998626709,48.3849983215332,47.5900001525879,47.810001373291,99496,47.810001373291,2025-06-27
47.810001373291,48.125,47.810001373291,48.125,73637,48.125,2025-06-30
47.9850006103516,48.0349998474121,46.8250007629395,46.8499984741211,155382,46.8499984741211,2025-07-01
46.9500007629395,47.0499992370605,46.5,46.7400016784668,133066,46.7400016784668,2025-07-02
46.9449996948242,47.4000015258789,46.7299995422363,47.3650016784668,85723,47.3650016784668,2025-07-03
46.814998626709,46.9749984741211,46.689998626709,46.939998626709,59141,46.939998626709,2025-07-04
47.2400016784668,47.7550010681152,47.1199989318848,47.75,89988,47.75,2025-07-07
47.8450012207031,47.9650001525879,47.4249992370605,47.5800018310547,52243,47.5800018310547,2025-07-08
47.935001373291,48.0050010681152,47.6699981689453,48.0050010681152,64261,48.0050010681152,2025-07-09
47.9449996948242,48.2849998474121,47.7999992370605,48.0550003051758,73670,48.0550003051758,2025-07-10
47.9249992370605,48.189998626709,47.5849990844727,48.0499992370605,73667,48.0499992370605,2025-07-11
48.0149993896484,48.7400016784668,47.8549995422363,48.7400016784668,122755,48.7400016784668,2025-07-14
48.9700012207031,49.0099983215332,48.6450004577637,48.6450004577637,99685,48.6450004577637,2025-07-15
48.4249992370605,48.6049995422363,48.0550003051758,48.1699981689453,126325,48.1699981689453,2025-07-16
48.8899993896484,49.4799995422363,48.8199996948242,49.4799995422363,106203,49.4799995422363,2025-07-17
49.685001373291,50.1399993896484,49.6599998474121,49.9249992370605,170861,49.9249992370605,2025-07-18
49.9449996948242,50.0499992370605,49.5,49.8549995422363,111534,49.8549995422363,2025-07-21
49.3950004577637,49.4550018310547,48.4650001525879,48.8950004577637,158123,48.8950004577637,2025-07-22
48.9000015258789,49.4000015258789,48.8199996948242,49.3899993896484,128453,49.3899993896484,2025-07-23
49.8400001525879,49.9300003051758,49.4500007629395,49.4500007629395,59593,49.4500007629395,2025-07-24
49.6949996948242,49.8450012207031,49.4500007629395,49.6749992370605,193242,49.6749992370605,2025-07-25
49.8199996948242,50,49.1199989318848,49.2350006103516,147116,49.2350006103516,2025-07-28
49.9000015258789,50.4500007629395,49.9000015258789,50.2700004577637,61318,50.2700004577637,2025-07-29
50.0499992370605,50.5699996948242,50,50.25,96583,50.25,2025-07-30
50.4700012207031,50.7900009155273,50.3600006103516,50.4900016784668,81049,50.4900016784668,2025-07-31
50.0200004577637,50.0400009155273,48.5,49.185001373291,225046,49.185001373291,2025-08-01
49.6549987792969,50.0699996948242,49.5999984741211,49.9850006103516,203175,49.9850006103516,2025-08-04
50.8400001525879,51.3300018310547,50.5999984741211,50.8499984741211,241868,50.8499984741211,2025-08-05
51.0699996948242,51.189998626709,50.4799995422363,50.939998626709,143252,50.939998626709,2025-08-06
50.6500015258789,50.8600006103516,50.060001373291,50.189998626709,145399,50.189998626709,2025-08-07
50.0099983215332,50.3899993896484,49.689998626709,49.7999992370605,169378,49.7999992370605,2025-08-08
49.125,49.75,48.9949989318848,49.6450004577637,122777,49.6450004577637,2025-08-11
49.5149993896484,49.75,49.3950004577637,49.6549987792969,183458,49.6549987792969,2025-08-12
50.3699989318848,50.5699996948242,49.7949981689453,49.8699989318848,141564,49.8699989318848,2025-08-13
50.310001373291,50.7700004577637,50.310001373291,50.3800010681152,56018,50.3800010681152,2025-08-14
49.9599990844727,50.4500007629395,49.8499984741211,50.3699989318848,45178,50.3699989318848,2025-08-18
49.6500015258789,49.8199996948242,48.2700004577637,48.3849983215332,335266,48.3849983215332,2025-08-19
47.6949996948242,48.0299987792969,47.3300018310547,47.8250007629395,253770,47.8250007629395,2025-08-20
48.5550003051758,48.8499984741211,48.4199981689453,48.8499984741211,205591,48.8499984741211,2025-08-21
49.2099990844727,49.689998626709,49.2099990844727,49.5750007629395,95741,49.5750007629395,2025-08-22
49.2350006103516,49.6450004577637,49.2200012207031,49.5449981689453,177895,49.5449981689453,2025-08-25
49.435001373291,50,49.2249984741211,49.939998626709,158605,49.939998626709,2025-08-26
50.25,50.439998626709,50.0800018310547,50.2000007629395,56553,50.2000007629395,2025-08-27
50.2099990844727,50.2200012207031,49.7999992370605,49.9249992370605,77790,49.9249992370605,2025-08-28
49.9150009155273,50.1100006103516,49.4300003051758,49.4949989318848,155756,49.4949989318848,2025-08-29
49.6650009155273,49.9650001525879,49.6049995422363,49.9650001525879,167455,49.9650001525879,2025-09-01
50.0099983215332,50.1300010681152,49.3849983215332,49.8499984741211,291442,49.8499984741211,2025-09-02
50.1100006103516,50.3400001525879,50.0200004577637,50.0200004577637,46949,50.0200004577637,2025-09-03
49.6500015258789,49.6500015258789,49.185001373291,49.25,223929,49.25,2025-09-04
49.2949981689453,49.4850006103516,48.5849990844727,48.814998626709,228001,48.814998626709,2025-09-05
49.5999984741211,49.6500015258789,49.2900009155273,49.5699996948242,102664,49.5699996948242,2025-09-08
49.0849990844727,49.3849983215332,49.0550003051758,49.2449989318848,132307,49.2449989318848,2025-09-09
49.9550018310547,50.5,49.8699989318848,50.3499984741211,138269,50.3499984741211,2025-09-10
50.7999992370605,51.6500015258789,50.7999992370605,51.6500015258789,99482,51.6500015258789,2025-09-11
51.5699996948242,51.9199981689453,51.4900016784668,51.8600006103516,137772,51.8600006103516,2025-09-12
51.7799987792969,52.2200012207031,51.7599983215332,52.0999984741211,84149,52.0999984741211,2025-09-15
52.560001373291,52.6399993896484,51.7999992370605,51.7999992370605,66403,51.7999992370605,2025-09-16
52.2299995422363,52.3499984741211,51.5299987792969,51.5400009155273,47640,51.5400009155273,2025-09-17
51.939998626709,52.3699989318848,51.5999984741211,52.189998626709,45628,52.189998626709,2025-09-18
52.4599990844727,52.75,52.2700004577637,52.6199989318848,76428,52.6199989318848,2025-09-19
52.7900009155273,52.9500007629395,52.7099990844727,52.9500007629395,59927,52.9500007629395,2025-09-22
52.9799995422363,53.3699989318848,52.810001373291,52.9199981689453,66531,52.9199981689453,2025-09-23
53.6100006103516,54.1599998474121,53.4599990844727,54.0699996948242,73560,54.0699996948242,2025-09-24
53.4799995422363,53.9300003051758,53.2799987792969,53.7200012207031,142239,53.7200012207031,2025-09-25
53.7299995422363,54.2400016784668,53.5999984741211,54.0200004577637,60096,54.0200004577637,2025-09-26
54.439998626709,55.0800018310547,54.3199996948242,54.8400001525879,85675,54.8400001525879,2025-09-29
54.9199981689453,55.3899993896484,54.6199989318848,55.3400001525879,75183,55.3400001525879,2025-09-30
NA,NA,NA,NA,NA,NA,2025-10-01
56.0499992370605,56.6399993896484,55.9599990844727,56.4300003051758,97485,56.4300003051758,2025-10-02
